Cores,N_train,N_test,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
16,10000,5000,100,1,102.24917030334473,0.014628887176513672,57.44693112373352,44.41932201385498,0.0,1
16,10000,5000,100,1,101.76831722259521,0.014938116073608398,57.37916111946106,44.008368730545044,0.0,2
16,10000,5000,100,1,101.0735490322113,0.014276266098022461,56.7959418296814,43.89252018928528,0.0,3
16,10000,5000,100,1,102.60493087768555,0.014178276062011719,58.50499725341797,43.72047519683838,0.0,4
16,10000,5000,100,1,100.87989330291748,0.014176368713378906,56.779531717300415,43.71877574920654,0.0,5
16,10000,5000,100,1,101.2474250793457,0.014133214950561523,56.89752244949341,44.01693034172058,0.0,6
16,10000,5000,100,1,101.08037400245667,0.013573408126831055,56.7598078250885,43.95448017120361,0.0,7
16,10000,5000,100,1,101.46438527107239,0.014147520065307617,57.34357523918152,43.74084281921387,0.0,8
16,10000,5000,100,1,100.47905397415161,0.013592243194580078,56.45484280586243,43.70094275474548,0.0,9
32,10000,5000,100,1,97.7427749633789,0.07652688026428223,54.424628019332886,42.84918999671936,0.0,0
32,10000,5000,100,1,97.24667882919312,0.014965534210205078,54.3233540058136,42.53030967712402,0.0,1
32,10000,5000,100,1,95.574054479599,0.014612674713134766,52.62837529182434,42.490121364593506,0.0,2
32,10000,5000,100,1,95.70139741897583,0.014886856079101562,52.72102379798889,42.524184465408325,0.0,3
32,10000,5000,100,1,96.59687900543213,0.01497507095336914,53.44252848625183,42.69929122924805,0.0,4
32,10000,5000,100,1,96.27275943756104,0.013398408889770508,52.96565842628479,42.85331082344055,0.0,5
32,10000,5000,100,1,95.98119950294495,0.014380216598510742,53.130446434020996,42.40135312080383,0.0,6
32,10000,5000,100,1,141.77409410476685,0.3420524597167969,55.85705637931824,42.62991213798523,0.0,7
32,10000,5000,100,1,138.66698169708252,0.014397859573364258,53.1377899646759,42.70189380645752,0.0,8
32,10000,5000,100,1,138.47132086753845,0.014332294464111328,52.85230994224548,42.48173785209656,0.0,9
64,10000,5000,100,1,95.69083428382874,0.08243870735168457,52.60299348831177,42.61513137817383,0.0,0
64,10000,5000,100,1,93.76485109329224,0.016811132431030273,50.91999435424805,42.461177349090576,0.0,1
64,10000,5000,100,1,93.68484544754028,0.015022516250610352,51.0392210483551,42.26124620437622,0.0,2
64,10000,5000,100,1,93.85288143157959,0.01491403579711914,51.004029750823975,42.473448514938354,0.0,3
64,10000,5000,100,1,93.98666906356812,0.014366388320922852,51.144850730895996,42.46395516395569,0.0,4
64,10000,5000,100,1,94.08964419364929,0.014340400695800781,51.28392839431763,42.428220987319946,0.0,5
64,10000,5000,100,1,94.11574625968933,0.014833927154541016,51.39646553993225,42.33979630470276,0.0,6
64,10000,5000,100,1,93.75011920928955,0.01428079605102539,51.03084921836853,42.332051038742065,0.0,7
64,10000,5000,100,1,93.97558355331421,0.01536870002746582,51.18959856033325,42.40150690078735,0.0,8
64,10000,5000,100,1,93.58998608589172,0.01561737060546875,50.84279799461365,42.39580321311951,0.0,9
128,10000,5000,100,1,96.45598697662354,0.09438610076904297,53.192869424819946,42.76703977584839,0.0,0
128,10000,5000,100,1,94.50387692451477,0.01563429832458496,51.28433156013489,42.82257294654846,0.0,1
128,10000,5000,100,1,94.23934435844421,0.01708245277404785,51.16280436515808,42.613407373428345,0.0,2
128,10000,5000,100,1,94.84949517250061,0.015349149703979492,51.68046188354492,42.71312761306763,0.0,3
128,10000,5000,100,1,94.84302830696106,0.015348196029663086,51.69699788093567,42.68967652320862,0.0,4
128,10000,5000,100,1,94.38766717910767,0.016819238662719727,51.22035884857178,42.704997062683105,0.0,5
128,10000,5000,100,1,94.59371042251587,0.014328241348266602,51.11130499839783,43.029542207717896,0.0,6
128,10000,5000,100,1,94.29851961135864,0.01434183120727539,51.10025358200073,42.749391078948975,0.0,7
128,10000,5000,100,1,94.43150854110718,0.015214681625366211,51.158347845077515,42.8164381980896,0.0,8
128,10000,5000,100,1,94.54319787025452,0.014206886291503906,51.28516936302185,42.80862641334534,0.0,9
