Cores,N_train,N_test,N_tiles,N_regressor,Opt_iter,Total_time,Init_time,Opt_time,Pred_Uncer_time,Predict_time,N_loop
128,20000,5000,25,100,1,29.4299,6.1102e-05,17.9519,7.05483,4.28989,1
128,20000,5000,25,100,1,29.6323,6.2742e-05,17.6975,7.31707,4.48537,2
128,20000,5000,25,100,1,30.9578,8.9902e-05,18.362,7.80263,4.64068,3
128,20000,5000,25,100,1,31.8582,6.6662e-05,18.7222,8.3116,4.68148,4
128,20000,5000,25,100,1,32.2928,6.4582e-05,18.8429,8.41234,4.87413,5
128,20000,5000,25,100,1,32.682,7.0122e-05,19.1549,8.70362,4.70796,6
128,20000,5000,25,100,1,32.233,0.000123194,19.1065,8.20926,4.76796,7
128,20000,5000,25,100,1,33.3838,8.0742e-05,19.6995,8.78498,4.77151,8
128,20000,5000,25,100,1,33.1764,8.3292e-05,19.7694,8.46958,4.73536,9

128,20000,5000,50,100,1,48.2482,0.000255158,31.496,10.7783,5.69733,0
128,20000,5000,50,100,1,48.3435,0.000114733,30.8285,11.4879,5.86814,1
128,20000,5000,50,100,1,51.9111,0.000106814,32.7556,12.2795,6.67709,2
128,20000,5000,50,100,1,51.3906,0.000208056,32.5094,12.3119,6.40743,3
128,20000,5000,50,100,1,52.1046,0.000248278,33.3763,12.2733,6.25828,4
128,20000,5000,50,100,1,54.2802,0.000102233,35.1138,12.5036,6.50365,5
128,20000,5000,50,100,1,55.5993,7.1902e-05,35.8199,12.9987,6.5859,6
128,20000,5000,50,100,1,55.5795,7.0112e-05,36.225,12.6822,6.51362,7
128,20000,5000,50,100,1,56.3432,7.5802e-05,36.9074,12.6442,6.5913,8
128,20000,5000,50,100,1,56.969,7.6782e-05,37.2452,12.8614,6.69511,9

128,20000,5000,100,100,1,75.5563,0.000242427,53.7048,13.8798,7.68303,0
128,20000,5000,100,100,1,72.6456,0.000260668,51.814,12.7556,7.86772,1
128,20000,5000,100,100,1,73.5811,0.000119564,52.5214,12.9498,7.91123,2
128,20000,5000,100,100,1,73.4709,0.000118993,52.7999,12.7808,7.69082,3
128,20000,5000,100,100,1,73.7274,0.000105203,52.2162,13.4039,7.90758,4
128,20000,5000,100,100,1,75.958,0.000105643,54.3501,13.3945,8.00744,5
128,20000,5000,100,100,1,77.0483,0.000109693,54.8575,13.7395,8.25288,6
128,20000,5000,100,100,1,78.6065,0.000163735,56.2504,13.7603,8.39251,7
128,20000,5000,100,100,1,78.7871,9.6752e-05,56.318,13.9303,8.33144,8
128,20000,5000,100,100,1,79.5247,0.000144865,57.1804,13.8457,8.29086,9

128,20000,5000,200,100,1,176.559,0.000192336,122.782,34.1701,19.2431,0
128,20000,5000,200,100,1,177.652,0.000166045,121.377,36.5913,19.4582,1
128,20000,5000,200,100,1,176.856,0.00031478,122.827,32.5446,21.2532,2
128,20000,5000,200,100,1,182.472,0.000165055,123.717,33.9619,24.5665,3
128,20000,5000,200,100,1,180.323,0.000264978,121.232,35.2417,23.6048,4
128,20000,5000,200,100,1,178.349,0.000299329,123.334,32.6138,22.1195,5
128,20000,5000,200,100,1,174.568,0.000147005,122.602,32.5398,19.1864,6
128,20000,5000,200,100,1,174.318,0.000174025,121.17,32.8749,20.0452,7
128,20000,5000,200,100,1,176.863,0.000147005,123.916,32.5847,20.1189,8
128,20000,5000,200,100,1,174.306,0.00031757,121.606,32.0015,20.4624,9

128,20000,5000,500,100,1,2370.76,0.000248298,1821.62,362.594,186.079,0
128,20000,5000,500,100,1,2071.04,0.00034305,1649.73,300.998,119.934,1
128,20000,5000,500,100,1,2073.95,0.000134075,1630.81,307.299,135.452,2
128,20000,5000,500,100,1,2109.74,0.000180065,1622.03,307.47,179.856,3
128,20000,5000,500,100,1,2209.43,0.000198416,1768.91,298.959,141.105,4
128,20000,5000,500,100,1,2111.83,0.000211106,1614.37,357.108,139.992,5
128,20000,5000,500,100,1,2246.71,0.000202746,1755.92,309.543,180.778,6
128,20000,5000,500,100,1,2385.59,0.000143084,1762.54,449.423,173.151,7
128,20000,5000,500,100,1,2237.57,7.9482e-05,1619.77,346.184,271.225,8
128,20000,5000,500,100,1,2302.72,0.000251548,1802.84,337.822,161.603,9
