Cores,N_train,N_test,N_tiles,N_regressor,Opt_iter,Total_time,Init_time,Opt_time,Pred_Uncer_time,Predict_time,N_loop
64,70000,5000,100,100,0,307.202,0.000444285,1.2e-07,189.9,117.155,2
64,70000,5000,100,100,0,307.159,0.000274139,1.9e-07,189.754,117.265,3
64,70000,5000,100,100,0,307.648,0.000518717,1.29e-07,190.269,117.221,4
64,70000,5000,100,100,0,307.615,0.000537257,2e-07,190.108,117.31,5
64,70000,5000,100,100,0,307.719,0.000350642,1.8e-07,190.328,117.258,6
64,70000,5000,100,100,0,308.006,0.000416144,1.8e-07,190.584,117.262,7
64,70000,5000,100,100,0,307.62,0.000566468,1.3e-07,190.233,117.248,8
64,70000,5000,100,100,0,307.896,0.000478075,1.4e-07,190.625,117.141,9
64,80000,5000,100,100,0,436.985,0.000735294,1.9e-07,269.689,167.116,0
64,80000,5000,100,100,0,436.409,0.00063622,1.9e-07,269.196,166.989,1
64,80000,5000,100,100,0,436.554,0.000679712,1.2e-07,269.26,167.143,2
64,80000,5000,100,100,0,436.805,0.000674421,2e-07,269.503,167.075,3
64,80000,5000,100,100,0,437.33,0.00061961,1.4e-07,269.912,167.272,4
64,80000,5000,100,100,0,439.464,0.000392812,1.4e-07,271.6,167.664,5
64,80000,5000,100,100,0,437.557,0.000461944,1.4e-07,270.023,167.366,6
64,80000,5000,100,100,0,437.372,0.000579798,1.89e-07,269.963,167.199,7
64,80000,5000,100,100,0,437.808,0.000647911,1.3e-07,270.386,167.269,8
64,80000,5000,100,100,0,444.532,0.000732963,1.2e-07,275.925,168.372,9
64,90000,5000,100,100,0,547.612,0.000909842,2e-07,341.247,206.137,0
64,90000,5000,100,100,0,544.507,0.000509927,1.5e-07,339.215,205.05,1
64,90000,5000,100,100,0,545.51,0.00030229,1.5e-07,339.872,205.494,2
64,90000,5000,100,100,0,544.629,0.000328161,1.4e-07,339.232,205.136,3
64,90000,5000,100,100,0,545.004,0.000275779,1.8e-07,339.43,205.353,4
64,90000,5000,100,100,0,545.827,0.000642751,1.51e-07,340.154,205.434,5
64,90000,5000,100,100,0,546.211,0.000239268,1.4e-07,340.483,205.522,6
64,90000,5000,100,100,0,546.451,0.000318581,1.5e-07,340.303,205.901,7
64,90000,5000,100,100,0,546.879,0.000247418,1.8e-07,340.846,205.826,8
64,90000,5000,100,100,0,546.4,0.000370711,1.29e-07,340.644,205.524,9
64,100000,5000,100,100,0,583.868,0.00064083,1.4e-07,310.869,272.788,0
64,100000,5000,100,100,0,583.857,0.000585149,1.3e-07,310.972,272.647,1
64,100000,5000,100,100,0,583.548,0.000751624,1.1e-07,310.664,272.677,2
64,100000,5000,100,100,0,583.77,0.000782305,1.5e-07,310.859,272.676,3
64,100000,5000,100,100,0,583.61,0.000761894,1.5e-07,310.64,272.766,4
64,100000,5000,100,100,0,583.957,0.000762893,1.31e-07,310.851,272.965,5
64,100000,5000,100,100,0,583.57,0.000756924,1.6e-07,310.965,272.399,6
64,100000,5000,100,100,0,584.262,0.000727643,1.5e-07,311.227,272.794,7
64,100000,5000,100,100,0,584.949,0.000731853,1.4e-07,311.536,273.212,8
64,100000,5000,100,100,0,584.31,0.000735573,1.5e-07,310.934,273.145,9
