Cores,N_train,N_test,N_tiles,N_regressor,Opt_iter,Total_time,Init_time,Opt_time,Pred_Uncer_time,Predict_time,N_loop
32,20000,5000,100,100,1,60.1929,0.000138095,40.9289,11.7914,7.37701,8
32,20000,5000,100,100,1,60.8354,0.000150405,41.7241,11.5887,7.46618,9

32,20000,5000,200,100,1,167.736,0.000275569,118.38,30.9375,18.1951,0
32,20000,5000,200,100,1,165.322,0.000100303,116.518,30.566,18.1277,1
32,20000,5000,200,100,1,166.584,6.9812e-05,117.738,30.5009,18.2494,2
32,20000,5000,200,100,1,165.451,0.000103823,116.433,30.6329,18.2682,3
32,20000,5000,200,100,1,165.141,0.000107223,116.177,30.6096,18.25,4
32,20000,5000,200,100,1,165.621,0.000104723,116.714,30.6186,18.187,5
32,20000,5000,200,100,1,166.275,0.000131494,117.25,30.7188,18.1748,6
32,20000,5000,200,100,1,167.339,0.000118943,117.996,30.9392,18.3072,7
32,20000,5000,200,100,1,166.203,6.4102e-05,117.043,30.76,18.3053,8
32,20000,5000,200,100,1,166.734,7.5802e-05,117.482,30.8203,18.3381,9

32,20000,5000,500,100,1,2503.68,0.000276888,2058.94,324.51,119.879,0
32,20000,5000,500,100,1,2697.58,0.000149604,2062.58,526.367,108.254,1
32,20000,5000,500,100,1,2900.26,0.000125684,2069.73,527.029,303.219,2
32,20000,5000,500,100,1,2903.06,0.000122173,2086.68,509.207,306.823,3
32,20000,5000,500,100,1,2739.34,0.000101793,2090.86,525.661,122.442,4
32,20000,5000,500,100,1,2568.98,0.000459365,2088.87,337.69,142.024,5
32,20000,5000,500,100,1,2544.08,0.000103174,2090.16,331.929,121.621,6
32,20000,5000,500,100,1,2434.7,0.000249068,2004.11,324.288,105.96,7
32,20000,5000,500,100,1,2613.57,0.000114253,2001.89,320.212,291.081,8
32,20000,5000,500,100,1,2465.66,0.0002986,2018.63,320.45,126.207,9
