Cores,N_train,N_test,N_tiles,N_regressor,Opt_iter,Total_time,Init_time,Opt_time,Pred_Uncer_time,Predict_time,N_loop
64,70000,5000,25,100,0,253.171,0.000516086,1.6e-07,142.434,110.613,3
64,70000,5000,25,100,0,250.785,0.000522907,8e-08,141.617,109.019,4
64,70000,5000,25,100,0,252.144,0.000522217,1.1e-07,141.393,110.633,5
64,70000,5000,25,100,0,251.339,0.000515257,1e-07,141.05,110.171,6
64,70000,5000,25,100,0,247.016,0.000521807,1.6e-07,138.676,108.217,7
64,70000,5000,25,100,0,252.31,0.000511276,1.5e-07,139.9,112.263,8
64,70000,5000,25,100,0,254.241,0.000493266,8e-08,144.584,109.544,9
64,80000,5000,25,100,0,365.272,0.000492326,1.1e-07,202.327,162.82,0
64,80000,5000,25,100,0,369.163,0.000554998,1.1e-07,206.126,162.899,1
64,80000,5000,25,100,0,362.438,0.000672902,1.6e-07,202.19,160.076,2
64,80000,5000,25,100,0,362.35,0.000635531,1.2e-07,200.91,161.245,3
64,80000,5000,25,100,0,366.546,0.000593368,1.2e-07,202.949,163.471,4
64,80000,5000,25,100,0,362.029,0.000561588,1.2e-07,201.633,160.251,5
64,80000,5000,25,100,0,360.197,0.00142228,1.31e-07,201.954,158.049,6
64,80000,5000,25,100,0,359.367,0.000610269,1.4e-07,199.64,159.599,7
64,80000,5000,25,100,0,367.583,0.000593018,9e-08,204.002,163.422,8
64,80000,5000,25,100,0,362.247,0.000598529,1.2e-07,201.34,160.718,9
64,90000,5000,25,100,0,504.365,0.000668901,1.9e-07,276.804,227.438,0
64,90000,5000,25,100,0,501.12,0.000666891,1.3e-07,277.552,223.347,1
64,90000,5000,25,100,0,501.295,0.000561488,9e-08,274.765,226.336,2
64,90000,5000,25,100,0,505.119,0.000555227,1e-07,280.225,223.656,3
64,90000,5000,25,100,0,498.227,0.000664551,1.6e-07,275.2,222.829,4
64,90000,5000,25,100,0,503.079,0.00064659,1.6e-07,277.316,225.533,5
64,90000,5000,25,100,0,508.585,0.000652621,1.4e-07,277.281,231.11,6
64,90000,5000,25,100,0,497.374,0.00064165,1.09e-07,271.759,225.392,7
64,90000,5000,25,100,0,493.549,0.000525106,1.1e-07,272.265,221.078,8
64,90000,5000,25,100,0,507.046,0.0017753,1.6e-07,278.008,228.811,9
64,100000,5000,25,100,0,662.986,0.00063023,1.5e-07,360.542,302.247,0
64,100000,5000,25,100,0,669.53,0.000717732,2e-07,368.304,301.003,1
64,100000,5000,25,100,0,658.855,0.00133459,9e-08,362.154,296.496,2
64,100000,5000,25,100,0,668.949,0.000735423,1.2e-07,366.104,301.605,3
64,100000,5000,25,100,0,675.049,0.00150112,1.4e-07,370.929,303.91,4
64,100000,5000,25,100,0,672.689,0.000747744,1.1e-07,365.445,307.008,5
64,100000,5000,25,100,0,662.152,0.000759354,1.2e-07,362.582,299.371,6
64,100000,5000,25,100,0,679.389,0.000730623,9e-08,376.72,302.441,7
64,100000,5000,25,100,0,672.751,0.000724103,1.3e-07,375.855,296.695,8
64,100000,5000,25,100,0,662.143,0.000752713,9e-08,360.458,301.422,9
