Cores,N_train,N_test,N_Tiles,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_Full_time,Pred_time,N_loop
16,10000,5000,25,100,1,19.139089584350586,0.0009419918060302734,8.567044496536255,3.603149652481079,4.958718776702881,1.9495046138763428,3
16,10000,5000,25,100,1,18.002318620681763,0.0009124279022216797,7.966416358947754,3.4345004558563232,4.697470426559448,1.8689451217651367,4
16,10000,5000,25,100,1,17.24941921234131,0.0008573532104492188,7.532944440841675,3.3069937229156494,4.555473804473877,1.819887638092041,5
16,10000,5000,25,100,1,16.71523928642273,0.0008800029754638672,7.224874258041382,3.197601318359375,4.4643659591674805,1.7885007858276367,6
16,10000,5000,25,100,1,16.325751781463623,0.002290964126586914,7.000802040100098,3.10371994972229,4.395121335983276,1.756338357925415,7
16,10000,5000,25,100,1,15.960011005401611,0.0008575916290283203,6.780927658081055,3.060610771179199,4.346461296081543,1.737443447113037,8
16,10000,5000,25,100,1,15.721927881240845,0.0008032321929931641,6.640124559402466,3.0285606384277344,4.296982526779175,1.7229273319244385,9
32,10000,5000,25,100,1,9.87094497680664,0.001470804214477539,4.240056276321411,1.836301565170288,2.6915955543518066,1.0499811172485352,0
32,10000,5000,25,100,1,9.709518432617188,0.0008435249328613281,4.041773080825806,1.84476900100708,2.6859290599823,1.0830967426300049,1
32,10000,5000,25,100,1,9.820635795593262,0.000978708267211914,4.148462772369385,1.841839075088501,2.6911628246307373,1.060549259185791,2
32,10000,5000,25,100,1,9.671536445617676,0.0008389949798583984,4.042705297470093,1.8318536281585693,2.674348831176758,1.070620059967041,3
32,10000,5000,25,100,1,9.734540462493896,0.0019729137420654297,4.0949156284332275,1.8401930332183838,2.6929750442504883,1.045656681060791,4
32,10000,5000,25,100,1,9.688865900039673,0.0007903575897216797,4.041448354721069,1.839430332183838,2.687150239944458,1.061509132385254,5
32,10000,5000,25,100,1,9.626036405563354,0.0008370876312255859,4.007557392120361,1.8343505859375,2.684648036956787,1.0508644580841064,6
32,10000,5000,25,100,1,9.709449529647827,0.0008139610290527344,4.111793279647827,1.8086652755737305,2.6774721145629883,1.0558083057403564,7
32,10000,5000,25,100,1,9.642229557037354,0.0009541511535644531,4.019446134567261,1.833615779876709,2.669546127319336,1.0713527202606201,8
32,10000,5000,25,100,1,9.679670333862305,0.0014047622680664062,4.045153379440308,1.825441837310791,2.6807382106781006,1.0493614673614502,9
64,10000,5000,25,100,1,7.944684267044067,0.0013303756713867188,3.3324778079986572,1.432403802871704,2.2426130771636963,0.852236270904541,0
64,10000,5000,25,100,1,8.132693529129028,0.0008652210235595703,3.2224042415618896,1.5225071907043457,2.4049172401428223,0.9015383720397949,1
64,10000,5000,25,100,1,8.662600040435791,0.0008194446563720703,3.395752191543579,1.676800012588501,2.582934617996216,0.9299190044403076,2
64,10000,5000,25,100,1,8.830574750900269,0.0008134841918945312,3.2710657119750977,1.773958683013916,2.7612221240997314,0.9406580924987793,3
64,10000,5000,25,100,1,9.028144121170044,0.0010890960693359375,3.3119518756866455,1.8262290954589844,2.8193891048431396,0.9903552532196045,4
64,10000,5000,25,100,1,9.204970121383667,0.0013055801391601562,3.408859968185425,1.8782334327697754,2.8500683307647705,0.9864835739135742,5
64,10000,5000,25,100,1,9.23152208328247,0.0013561248779296875,3.3369498252868652,1.902899980545044,2.8751649856567383,1.0064890384674072,6
64,10000,5000,25,100,1,9.329795837402344,0.0007996559143066406,3.4049015045166016,1.9312317371368408,2.899446725845337,1.0063517093658447,7
64,10000,5000,25,100,1,9.431423902511597,0.0008156299591064453,3.444509506225586,1.9231367111206055,2.964632749557495,1.0047857761383057,8
64,10000,5000,25,100,1,9.439871072769165,0.0008695125579833984,3.366673231124878,1.9862854480743408,2.987689971923828,1.016932487487793,9
128,10000,5000,25,100,1,15.091184139251709,0.001401662826538086,5.786198616027832,3.0390310287475586,4.791859865188599,1.3308353424072266,0
128,10000,5000,25,100,1,15.516234636306763,0.0008299350738525391,6.178713083267212,3.023315906524658,4.7684266567230225,1.387155532836914,1
128,10000,5000,25,100,1,16.020332098007202,0.0013852119445800781,6.416098356246948,3.061755895614624,4.991182804107666,1.3693668842315674,2
128,10000,5000,25,100,1,14.623818635940552,0.0009083747863769531,6.0832202434539795,2.714665412902832,4.3847620487213135,1.2785675525665283,3
128,10000,5000,25,100,1,14.950757503509521,0.0008494853973388672,6.313422679901123,2.832730293273926,4.45923924446106,1.189465045928955,4
128,10000,5000,25,100,1,13.871226787567139,0.0008881092071533203,6.02027153968811,2.5603275299072266,3.970890522003174,1.1660456657409668,5
128,10000,5000,25,100,1,14.302786588668823,0.0008122920989990234,6.289021015167236,2.567587375640869,4.094453573226929,1.198190689086914,6
128,10000,5000,25,100,1,13.956709861755371,0.0008413791656494141,6.051416635513306,2.5014522075653076,4.021073579788208,1.1875522136688232,7
128,10000,5000,25,100,1,14.183685302734375,0.0008635520935058594,6.364707708358765,2.491316795349121,3.9601149559020996,1.2047884464263916,8
128,10000,5000,25,100,1,13.9788339138031,0.0008366107940673828,6.193903923034668,2.527129888534546,3.908560276031494,1.1971700191497803,9
