Cores,N_train,N_test,N_tiles,N_regressor,Opt_iter,Total_time,Init_time,Opt_time,Pred_Uncer_time,Predict_time,N_loop
1,20000,5000,100,100,1,877.9803278446198,0.0039136409759521484,594.4380986690521,171.43997311592102,111.86640453338623,0
1,20000,5000,100,100,1,848.6573779582977,0.0021758079528808594,571.311448097229,167.44467449188232,109.7746696472168,1
1,20000,5000,100,100,1,849.3938508033752,0.003394603729248047,572.0845572948456,167.46911644935608,109.7583818435669,2
1,20000,5000,100,100,1,849.3424541950226,0.0028786659240722656,571.7743890285492,167.65353918075562,109.78978228569031,3
1,20000,5000,100,100,1,849.8286054134369,0.0021448135375976562,572.1593639850616,167.675457239151,109.84435272216797,4
1,20000,5000,100,100,1,849.8707611560822,0.003450632095336914,572.1809430122375,167.70647835731506,109.85486459732056,5
1,20000,5000,100,100,1,849.5832116603851,0.003490447998046875,571.9326236248016,167.6350815296173,109.85551476478577,6
1,20000,5000,100,100,1,849.743221282959,0.0034623146057128906,572.0812788009644,167.69683742523193,109.83646750450134,7
1,20000,5000,100,100,1,849.7459206581116,0.0021708011627197266,572.0083026885986,167.70557498931885,109.88402462005615,8
1,20000,5000,100,100,1,850.3616833686829,0.003445863723754883,572.5288736820221,167.82861351966858,109.86968469619751,9
2,20000,5000,100,100,1,426.1668493747711,0.003331899642944336,287.23237776756287,83.88273572921753,54.89141273498535,0
2,20000,5000,100,100,1,426.0446562767029,0.0033102035522460938,287.1063303947449,83.82071208953857,55.05771780014038,1
2,20000,5000,100,100,1,426.3831524848938,0.0022106170654296875,287.40486884117126,83.93856167793274,54.91001796722412,2
2,20000,5000,100,100,1,426.3240079879761,0.003339529037475586,287.28104853630066,84.00357127189636,54.94228434562683,3
2,20000,5000,100,100,1,426.48009061813354,0.002013683319091797,287.4921772480011,83.88226008415222,54.96873712539673,4
2,20000,5000,100,100,1,425.93388962745667,0.0024504661560058594,286.99999713897705,83.96730327606201,54.89846158027649,5
2,20000,5000,100,100,1,425.9799995422363,0.00208282470703125,287.0457148551941,83.83396983146667,54.933167934417725,6
2,20000,5000,100,100,1,425.8370535373688,0.0020303726196289062,287.13770937919617,83.85250806808472,54.788649559020996,7
2,20000,5000,100,100,1,426.5593571662903,0.002000093460083008,287.63197803497314,83.8935296535492,54.91130614280701,8
2,20000,5000,100,100,1,426.3457615375519,0.002025604248046875,287.4207742214203,83.88957834243774,54.95321297645569,9
4,20000,5000,100,100,1,220.2384476661682,0.0023107528686523438,148.55885076522827,43.292054414749146,28.257108688354492,0
4,20000,5000,100,100,1,220.50455164909363,0.003268003463745117,148.77043986320496,43.25205421447754,28.424911737442017,1
4,20000,5000,100,100,1,220.8364176750183,0.0020704269409179688,149.32503938674927,43.133782386779785,28.31676936149597,2
4,20000,5000,100,100,1,221.64937949180603,0.004194736480712891,149.92639327049255,43.283620834350586,28.346390962600708,3
4,20000,5000,100,100,1,220.74083733558655,0.002025604248046875,149.181170463562,43.25903129577637,28.23339533805847,4
4,20000,5000,100,100,1,221.96274304389954,0.00331878662109375,150.6108376979828,43.07456421852112,28.217681646347046,5
4,20000,5000,100,100,1,220.47567105293274,0.0019941329956054688,149.0281434059143,43.13148093223572,28.25568389892578,6
4,20000,5000,100,100,1,221.75697994232178,0.002004384994506836,150.48107075691223,43.10489559173584,28.114033699035645,7
4,20000,5000,100,100,1,220.790194272995,0.0023365020751953125,148.75091767311096,43.598888874053955,28.348734855651855,8
4,20000,5000,100,100,1,222.2502956390381,0.0020804405212402344,150.41565775871277,43.36116600036621,28.413411140441895,9
8,20000,5000,100,100,1,131.45254850387573,0.0032999515533447266,89.10329127311707,25.77151370048523,16.51143980026245,0
8,20000,5000,100,100,1,130.11002492904663,0.0020599365234375,88.23641586303711,25.46998691558838,16.332013845443726,1
8,20000,5000,100,100,1,130.2661256790161,0.0027229785919189453,88.29530692100525,25.481264114379883,16.427019119262695,2
8,20000,5000,100,100,1,129.93294262886047,0.001996278762817383,87.86004257202148,25.52455449104309,16.486405611038208,3
8,20000,5000,100,100,1,130.2609419822693,0.002125978469848633,88.51565456390381,25.371501684188843,16.27245807647705,4
8,20000,5000,100,100,1,129.62831735610962,0.0021369457244873047,87.56012654304504,25.608350038528442,16.391481161117554,5
8,20000,5000,100,100,1,130.59862732887268,0.0037992000579833984,88.65813755989075,25.34682297706604,16.53357720375061,6
8,20000,5000,100,100,1,130.32957887649536,0.002136707305908203,88.2719235420227,25.543846607208252,16.451287984848022,7
8,20000,5000,100,100,1,129.85945105552673,0.0022690296173095703,88.18821167945862,25.296273231506348,16.311119556427002,8
8,20000,5000,100,100,1,130.37795615196228,0.0032193660736083984,88.63002729415894,25.204658031463623,16.471835374832153,9
16,20000,5000,100,100,1,77.79021549224854,0.0023970603942871094,53.13308596611023,14.964822769165039,9.619272708892822,0
16,20000,5000,100,100,1,77.25409460067749,0.002116680145263672,52.85499858856201,14.849618673324585,9.48027229309082,1
16,20000,5000,100,100,1,77.58635401725769,0.001995563507080078,53.11308455467224,14.835084199905396,9.5348539352417,2
16,20000,5000,100,100,1,77.25347256660461,0.0033380985260009766,52.729018211364746,14.992555856704712,9.458508968353271,3
16,20000,5000,100,100,1,77.2397837638855,0.003223419189453125,52.67064690589905,15.020715475082397,9.478905439376831,4
16,20000,5000,100,100,1,76.59676361083984,0.004384517669677734,52.15291786193848,14.852334976196289,9.519712448120117,5
16,20000,5000,100,100,1,77.57303857803345,0.0019898414611816406,53.02160978317261,15.003055810928345,9.48143744468689,6
16,20000,5000,100,100,1,77.52478241920471,0.002704143524169922,52.694278717041016,15.227437496185303,9.538276433944702,7
16,20000,5000,100,100,1,76.892165184021,0.0033102035522460938,52.145450830459595,15.15685749053955,9.524388074874878,8
16,20000,5000,100,100,1,77.26145911216736,0.003312349319458008,52.802207469940186,14.933430671691895,9.460474491119385,9
32,20000,5000,100,100,1,59.018946409225464,0.0020520687103271484,40.613370418548584,11.263283729553223,7.057510614395142,0
32,20000,5000,100,100,1,59.51684093475342,0.002007007598876953,41.12027359008789,11.28834581375122,7.052210807800293,1
32,20000,5000,100,100,1,59.220569133758545,0.0022149085998535156,40.65245079994202,11.438440084457397,7.0422704219818115,2
32,20000,5000,100,100,1,59.28001832962036,0.0020897388458251953,40.938623666763306,11.244273900985718,7.046180963516235,3
32,20000,5000,100,100,1,59.3178334236145,0.002132892608642578,41.14443898200989,11.153072834014893,6.93957257270813,4
32,20000,5000,100,100,1,59.629613161087036,0.0020761489868164062,41.1209135055542,11.393234014511108,7.063277959823608,5
32,20000,5000,100,100,1,59.0851354598999,0.002282381057739258,40.85236620903015,11.162301301956177,6.955448389053345,6
32,20000,5000,100,100,1,59.299060344696045,0.002188444137573242,40.846731424331665,11.37854790687561,7.021407842636108,7
32,20000,5000,100,100,1,59.7040057182312,0.0022606849670410156,41.2909882068634,11.298708200454712,7.0309813022613525,8
32,20000,5000,100,100,1,59.144665002822876,0.003208160400390625,40.86210489273071,11.228795528411865,6.997943639755249,9
64,20000,5000,100,100,1,50.68760895729065,0.002260923385620117,35.069462299346924,9.454202890396118,6.046337604522705,0
64,20000,5000,100,100,1,54.341912269592285,0.002166748046875,37.520485639572144,10.379652738571167,6.3573830127716064,1
64,20000,5000,100,100,1,55.01146149635315,0.0035834312438964844,38.09122920036316,10.314002513885498,6.485221862792969,2
64,20000,5000,100,100,1,55.03470540046692,0.0020465850830078125,38.26532316207886,10.249863624572754,6.433481931686401,3
64,20000,5000,100,100,1,54.94770383834839,0.0034027099609375,38.02047681808472,10.320550918579102,6.483135461807251,4
64,20000,5000,100,100,1,55.04143810272217,0.0022430419921875,38.12719488143921,10.365476369857788,6.463382005691528,5
64,20000,5000,100,100,1,54.502241373062134,0.003640890121459961,37.79883909225464,10.178726434707642,6.406270980834961,6
64,20000,5000,100,100,1,54.51280117034912,0.0021224021911621094,37.79964208602905,10.207617282867432,6.421106338500977,7
64,20000,5000,100,100,1,54.59647536277771,0.002059459686279297,37.817140102386475,10.257752180099487,6.408517122268677,8
