Cores,N_train,N_test,N_Tiles,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
1,10000,5000,25,100,1,119.89527559280396,0.001140594482421875,65.40523076057434,34.100406646728516,20.232280492782593,0
1,10000,5000,25,100,1,119.92520570755005,0.0017468929290771484,65.36944937705994,34.204108238220215,20.294383764266968,1
1,10000,5000,25,100,1,119.68590903282166,0.0015106201171875,65.28622078895569,34.11271047592163,20.235116243362427,2
1,10000,5000,25,100,1,119.92812895774841,0.0015180110931396484,65.39489579200745,34.189069986343384,20.292271614074707,3
1,10000,5000,25,100,1,119.27496361732483,0.0015747547149658203,64.84192824363708,34.1307532787323,20.2489116191864,4
1,10000,5000,25,100,1,119.63470196723938,0.00152587890625,65.16784930229187,34.14048886299133,20.270850896835327,5
1,10000,5000,25,100,1,119.4908390045166,0.0015757083892822266,65.07759475708008,34.12806558609009,20.23353862762451,6
1,10000,5000,25,100,1,119.84426164627075,0.001636505126953125,65.35794520378113,34.15271234512329,20.27787470817566,7
1,10000,5000,25,100,1,119.80542588233948,0.0015478134155273438,65.25018453598022,34.19212985038757,20.281216621398926,8
1,10000,5000,25,100,1,120.46508312225342,0.0015325546264648438,65.7651436328888,34.28630614280701,20.36116051673889,9
2,10000,5000,25,100,1,62.6536705493927,0.0015811920166015625,34.700382232666016,17.50812339782715,10.393149137496948,0
2,10000,5000,25,100,1,62.69880962371826,0.0016357898712158203,34.733869552612305,17.507792949676514,10.401673316955566,1
2,10000,5000,25,100,1,62.703569650650024,0.0014426708221435547,34.71483850479126,17.519264221191406,10.420474529266357,2
2,10000,5000,25,100,1,62.74131989479065,0.0014293193817138672,34.7683801651001,17.507745265960693,10.414524555206299,3
2,10000,5000,25,100,1,62.495670318603516,0.0020852088928222656,34.51439952850342,17.551410913467407,10.376466035842896,4
2,10000,5000,25,100,1,62.45270109176636,0.0014548301696777344,34.50634455680847,17.52854084968567,10.360934972763062,5
2,10000,5000,25,100,1,62.38555693626404,0.0014081001281738281,34.45148301124573,17.500097036361694,10.382363557815552,6
2,10000,5000,25,100,1,62.402294874191284,0.0014259815216064453,34.47474956512451,17.532642602920532,10.343991756439209,7
2,10000,5000,25,100,1,62.36083221435547,0.002012014389038086,34.44742798805237,17.48337411880493,10.375929117202759,8
2,10000,5000,25,100,1,62.69727969169617,0.0020737648010253906,34.75264596939087,17.518045902252197,10.374436616897583,9
4,10000,5000,25,100,1,35.640960454940796,0.0014202594757080078,20.3808696269989,9.648087978363037,5.558636903762817,0
4,10000,5000,25,100,1,35.41999793052673,0.0009512901306152344,20.220185041427612,9.642051219940186,5.53438925743103,1
4,10000,5000,25,100,1,35.546849727630615,0.0014851093292236328,20.214271306991577,9.67868971824646,5.569979429244995,2
4,10000,5000,25,100,1,35.746111154556274,0.0014171600341796875,20.477584838867188,9.663426637649536,5.579194784164429,3
4,10000,5000,25,100,1,35.588176012039185,0.001430511474609375,20.313854217529297,9.663745880126953,5.5587852001190186,4
4,10000,5000,25,100,1,35.469125747680664,0.0014350414276123047,20.259490966796875,9.618520498275757,5.565362453460693,5
4,10000,5000,25,100,1,35.58401393890381,0.0014312267303466797,20.350376844406128,9.629416227340698,5.550591707229614,6
4,10000,5000,25,100,1,35.39357781410217,0.0014224052429199219,20.206596851348877,9.621089220046997,5.539796590805054,7
4,10000,5000,25,100,1,35.551308393478394,0.001461029052734375,20.331509828567505,9.616270065307617,5.550386190414429,8
