Cores,N_train,N_test,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
16,20000,5000,100,1,26.50215458869934,0.0012586116790771484,5.587514162063599,19.69938087463379,0.3458523750305176,3
16,20000,5000,100,1,26.07516121864319,0.0015969276428222656,5.466196775436401,19.398049354553223,0.3488786220550537,4
16,20000,5000,100,1,26.146716356277466,0.0012488365173339844,5.5776801109313965,19.356439113616943,0.34662818908691406,5
16,20000,5000,100,1,25.72530722618103,0.001428365707397461,5.486563444137573,19.038790464401245,0.3484916687011719,6
16,20000,5000,100,1,26.35137915611267,0.0012235641479492188,5.797384738922119,19.34122943878174,0.35378170013427734,7
16,20000,5000,100,1,26.5969398021698,0.0012845993041992188,5.486988306045532,19.90613865852356,0.34781932830810547,8
16,20000,5000,100,1,27.545944690704346,0.001219034194946289,6.9026782512664795,19.52657651901245,0.25512146949768066,9
32,20000,5000,100,1,24.068835973739624,0.0013904571533203125,3.6827468872070312,19.295948028564453,0.25945544242858887,0
32,20000,5000,100,1,25.280025959014893,0.001399993896484375,3.6849255561828613,20.495973587036133,0.25673389434814453,1
32,20000,5000,100,1,24.8307843208313,0.0014476776123046875,3.6000075340270996,20.1154682636261,0.2597975730895996,2
32,20000,5000,100,1,27.20368790626526,0.0013458728790283203,5.7402567863464355,20.347073793411255,0.2623105049133301,3
32,20000,5000,100,1,24.171172857284546,0.0013306140899658203,3.606489896774292,19.391651391983032,0.27695298194885254,4
32,20000,5000,100,1,25.526171445846558,0.0012407302856445312,3.940378189086914,20.454345703125,0.27906322479248047,5
32,20000,5000,100,1,25.708243131637573,0.0013349056243896484,3.9865548610687256,20.571389198303223,0.2769308090209961,6
32,20000,5000,100,1,28.75941252708435,0.0012569427490234375,3.917039155960083,23.746280193328857,0.25595998764038086,7
32,20000,5000,100,1,27.8368558883667,0.0013537406921386719,3.612978935241699,23.051217079162598,0.3129396438598633,8
32,20000,5000,100,1,30.6063072681427,0.002838611602783203,5.608840703964233,23.479350090026855,0.3101811408996582,9
64,20000,5000,100,1,24.654794692993164,0.0014312267303466797,3.364000082015991,20.170248985290527,0.2471177577972412,0
64,20000,5000,100,1,32.045411586761475,0.0016100406646728516,4.4571754932403564,25.829326391220093,0.24462342262268066,1
64,20000,5000,100,1,24.98874521255493,0.0014264583587646484,3.3341269493103027,20.529417037963867,0.24852466583251953,2
64,20000,5000,100,1,24.92133069038391,0.001481771469116211,3.354597330093384,20.38902473449707,0.2416393756866455,3
64,20000,5000,100,1,24.230054140090942,0.0014977455139160156,3.264979600906372,19.793601751327515,0.23626279830932617,4
64,20000,5000,100,1,24.236570358276367,0.0012316703796386719,3.389294385910034,19.460755109786987,0.23898673057556152,5
64,20000,5000,100,1,24.36200261116028,0.00792551040649414,3.299816370010376,19.92768621444702,0.2883028984069824,6
64,20000,5000,100,1,32.03928017616272,0.0016913414001464844,4.717559814453125,25.890114307403564,0.23909330368041992,7
64,20000,5000,100,1,33.21792936325073,0.001560211181640625,3.3346869945526123,28.64563536643982,0.38073182106018066,8
64,20000,5000,100,1,31.95761752128601,0.0016443729400634766,4.732091665267944,25.471702575683594,0.39917635917663574,9
128,20000,5000,100,1,29.363086223602295,0.0025544166564941406,3.089057207107544,21.88740873336792,0.35057783126831055,0
128,20000,5000,100,1,32.18281817436218,0.00141143798828125,4.198727130889893,26.580851316452026,0.26866888999938965,1
128,20000,5000,100,1,26.187023639678955,0.001653909683227539,2.9796812534332275,21.95622992515564,0.31026506423950195,2
128,20000,5000,100,1,31.366299629211426,0.001470327377319336,4.505472660064697,25.607434511184692,0.33106493949890137,3
128,20000,5000,100,1,26.441757440567017,0.001657247543334961,3.001178503036499,22.065222024917603,0.34434056282043457,4
128,20000,5000,100,1,40.413469076156616,0.0014405250549316406,3.566260814666748,35.41598081588745,0.32389259338378906,5
128,20000,5000,100,1,29.883952617645264,0.002023458480834961,3.81866717338562,22.287282466888428,0.3383302688598633,6
128,20000,5000,100,1,38.419665813446045,0.0016598701477050781,3.4265289306640625,32.92916536331177,0.2716538906097412,7
128,20000,5000,100,1,24.54427933692932,0.0017056465148925781,2.9569547176361084,20.422269344329834,0.31241488456726074,8
128,20000,5000,100,1,25.16670250892639,0.001291036605834961,3.278081178665161,20.765979528427124,0.28600239753723145,9
                                                                                                                                                                                81,1          Bot
