Cores,N_train,N_test,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
64,50000,5000,100,0,165.14722323417664,0.0018815994262695312,0.0,155.1050636768341,0.6048712730407715,5
64,50000,5000,100,0,201.29287576675415,0.0012965202331542969,0.0,196.2294328212738,0.5209259986877441,6
64,50000,5000,100,0,181.05748438835144,0.0013337135314941406,0.0,175.87159323692322,0.6137683391571045,7
64,50000,5000,100,0,161.94923400878906,0.0015633106231689453,0.0,155.3409447669983,0.7561361789703369,8
64,50000,5000,100,0,211.82315826416016,0.002062559127807617,0.0,201.55204010009766,0.5855982303619385,9
64,60000,5000,100,0,277.62241768836975,0.001522064208984375,2.384185791015625e-07,269.9004669189453,1.0078678131103516,0
64,60000,5000,100,0,245.53118133544922,0.0013532638549804688,0.0,236.29444193840027,1.8357694149017334,1
64,60000,5000,100,0,235.7617335319519,0.0017437934875488281,0.0,218.468652009964,0.5296778678894043,2
64,60000,5000,100,0,223.1722002029419,0.0012857913970947266,0.0,216.1052167415619,0.6261861324310303,3
64,60000,5000,100,0,233.27616810798645,0.0014069080352783203,2.384185791015625e-07,226.12785506248474,0.6204051971435547,4
64,60000,5000,100,0,238.74995493888855,0.0013628005981445312,0.0,231.69847106933594,0.6193892955780029,5
64,60000,5000,100,0,247.0777449607849,0.0013616085052490234,0.0,239.7915918827057,0.7569394111633301,6
64,60000,5000,100,0,304.15884017944336,0.001840829849243164,0.0,295.38970708847046,0.7901077270507812,7
64,60000,5000,100,0,243.74441480636597,0.0013082027435302734,0.0,236.34048199653625,0.6213164329528809,8
64,60000,5000,100,0,326.7614641189575,0.0013301372528076172,0.0,319.2716257572174,0.959378719329834,9
64,70000,5000,100,0,361.9693434238434,0.00131988525390625,0.0,351.692321062088,1.0020873546600342,0
64,70000,5000,100,0,406.51903009414673,0.0013844966888427734,0.0,396.2890553474426,0.9780254364013672,1
64,70000,5000,100,0,401.7393455505371,0.0015401840209960938,2.384185791015625e-07,390.1583824157715,0.8708479404449463,2
64,70000,5000,100,0,319.2490351200104,0.0014410018920898438,0.0,308.87506341934204,0.8228566646575928,3
64,70000,5000,100,0,389.9891972541809,0.001588582992553711,0.0,378.84391808509827,0.8217849731445312,4
64,70000,5000,100,0,329.6162021160126,0.0014386177062988281,2.384185791015625e-07,319.0859649181366,0.9789636135101318,5
64,70000,5000,100,0,341.10989332199097,0.0019338130950927734,2.384185791015625e-07,330.50505805015564,0.8327012062072754,6
64,70000,5000,100,0,334.36972308158875,0.0023241043090820312,0.0,322.89745712280273,0.977381706237793,7
64,70000,5000,100,0,388.8030080795288,0.0018558502197265625,2.384185791015625e-07,369.7262268066406,0.8103845119476318,8
64,70000,5000,100,0,468.72312569618225,0.0016894340515136719,0.0,458.4167239665985,0.9221916198730469,9
64,80000,5000,100,0,481.5835647583008,0.902665376663208,2.384185791015625e-07,468.0830125808716,0.7173037528991699,0
64,80000,5000,100,0,472.0543305873871,0.0016598701477050781,0.0,461.07100009918213,0.7136292457580566,1
64,80000,5000,100,0,458.36358189582825,0.0013399124145507812,0.0,447.1053731441498,0.7072715759277344,2
64,80000,5000,100,0,476.6215045452118,0.0015742778778076172,2.384185791015625e-07,465.4332354068756,0.7320449352264404,3
64,80000,5000,100,0,521.6222393512726,0.0015797615051269531,0.0,510.19410729408264,0.7516121864318848,4
64,80000,5000,100,0,498.07898449897766,0.0013723373413085938,2.384185791015625e-07,486.1939928531647,0.7224228382110596,5
64,80000,5000,100,0,507.34550166130066,0.0013418197631835938,0.0,495.7059359550476,0.7219324111938477,6
64,80000,5000,100,0,466.2226207256317,0.0018076896667480469,4.76837158203125e-07,451.9471082687378,0.7204089164733887,7
64,80000,5000,100,0,481.0584840774536,0.0012600421905517578,0.0,468.7255461215973,0.7368772029876709,8
64,80000,5000,100,0,459.53920555114746,0.0013093948364257812,2.384185791015625e-07,447.5822505950928,0.7295987606048584,9
